,cell_name,target_site,pub_geno,pub_pmax,lp_state
11288,colony-21620,14,5,0.999,5
11289,colony-21621,14,0,1.0,0
11290,colony-21622,14,5,0.885,5
11291,colony-21623,14,1,0.997,1
11292,colony-21625,14,2,0.978,2
11293,colony-21627,14,5,1.0,5
11294,colony-21630,14,1,0.985,1
11295,colony-21631,14,5,1.0,5
11296,colony-21632,14,5,1.0,5
11297,colony-21635,14,5,0.999,5
11298,colony-21636,14,8,1.0,8
11299,colony-21637,14,5,1.0,5
11300,colony-21639,14,8,1.0,8
11301,colony-21640,14,0,0.983,0
11302,colony-21641,14,0,0.999,0
11303,colony-21643,14,3,0.999,3
11304,colony-21644,14,0,1.0,0
11305,colony-21646,14,5,1.0,5
11306,colony-21648,14,5,0.997,5
11307,colony-21650,14,1,0.999,1
11308,colony-21652,14,5,0.95,5
11309,colony-21654,14,8,0.981,8
11310,colony-21657,14,8,0.999,8
11311,colony-21659,14,1,0.891,1
11312,colony-21663,14,0,0.783,0
11313,colony-21665,14,5,0.974,5
11314,colony-21666,14,8,0.999,8
11315,colony-21678,14,5,0.547,5
11316,colony-21680,14,5,0.893,5
11317,colony-21683,14,5,1.0,5
11318,colony-21684,14,5,1.0,5
11319,colony-21690,14,1,0.942,1
11320,colony-21691,14,5,1.0,5
11321,colony-21697,14,5,0.987,5
11322,colony-21700,14,0,1.0,0
11323,colony-21705,14,1,0.933,1
11324,colony-21707,14,8,0.852,8
11325,colony-21708,14,0,1.0,0
11326,colony-21711,14,5,0.979,5
11327,colony-21717,14,0,1.0,0
11328,colony-21718,14,0,0.986,0
11329,colony-21723,14,8,1.0,8
11330,colony-21725,14,2,0.999,2
11331,colony-21729,14,0,0.925,0
11332,colony-21733,14,5,0.416,5
11333,colony-21734,14,5,0.226,5
11334,colony-21739,14,8,1.0,8
11335,colony-21740,14,8,1.0,8
11336,colony-21741,14,5,0.885,5
11337,colony-21742,14,0,1.0,0
11338,colony-21744,14,0,0.999,0
11339,colony-21750,14,5,1.0,5
11340,colony-21753,14,5,0.518,5
11341,colony-21754,14,5,0.775,5
11342,colony-21756,14,1,0.999,1
11343,colony-21757,14,0,1.0,0
11344,colony-21761,14,5,0.998,5
11345,colony-21764,14,0,1.0,0
11346,colony-21769,14,0,0.983,0
11347,colony-21772,14,5,0.925,5
11348,colony-21774,14,5,0.947,5
11349,colony-21776,14,5,1.0,5
11350,colony-21777,14,0,0.993,0
11351,colony-21781,14,0,1.0,0
11352,colony-21783,14,5,1.0,5
11353,colony-21788,14,5,0.99,5
11354,colony-21790,14,0,0.815,0
11355,colony-21792,14,1,0.996,1
11356,colony-21795,14,5,0.965,5
11357,colony-21796,14,5,1.0,5
11358,colony-21797,14,6,1.0,6
11359,colony-21798,14,5,1.0,5
11360,colony-21799,14,2,0.976,2
11361,colony-21800,14,0,0.999,0
11362,colony-21801,14,5,1.0,5
11363,colony-21802,14,2,0.279,8
11364,colony-21803,14,0,1.0,0
11365,colony-21804,14,3,1.0,3
11366,colony-21805,14,5,0.998,5
11367,colony-21806,14,0,0.938,0
11368,colony-21807,14,0,1.0,0
11369,colony-21808,14,8,1.0,8
11370,colony-21810,14,3,1.0,3
11371,colony-21811,14,3,0.999,3
11372,colony-21812,14,5,0.915,5
11373,colony-21813,14,5,0.999,5
11374,colony-21814,14,5,0.999,5
11375,colony-21815,14,0,1.0,0
11376,colony-21816,14,0,1.0,0
11377,colony-21820,14,8,1.0,8
11378,colony-21821,14,1,1.0,1
11379,colony-21826,14,0,0.993,0
11380,colony-21827,14,5,1.0,5
11381,colony-21829,14,0,0.999,0
11382,colony-21831,14,5,1.0,5
11383,colony-21832,14,1,0.996,1
11384,colony-21835,14,3,1.0,3
11385,colony-21836,14,0,0.991,0
11386,colony-21837,14,5,1.0,5
11387,colony-21838,14,8,0.999,8
11388,colony-21839,14,0,1.0,0
11389,colony-21840,14,0,0.817,0
11390,colony-21841,14,8,0.756,8
11391,colony-21842,14,1,1.0,1
11392,colony-21844,14,8,0.974,8
11393,colony-21846,14,0,0.37,3
11394,colony-21848,14,5,0.998,5
11395,colony-21849,14,5,0.997,5
11396,colony-21850,14,8,0.997,8
11397,colony-21851,14,8,1.0,8
11398,colony-21852,14,5,1.0,5
11399,colony-21853,14,0,0.97,0
11400,colony-21854,14,0,1.0,0
11401,colony-21856,14,0,0.989,0
11402,colony-21857,14,5,1.0,5
11403,colony-21859,14,8,0.999,8
11404,colony-21861,14,0,1.0,0
11405,colony-21862,14,8,1.0,8
11406,colony-21863,14,5,1.0,5
11407,colony-21866,14,5,1.0,5
11408,colony-21867,14,5,1.0,5
11409,colony-21868,14,0,0.999,0
11410,colony-21870,14,5,0.998,5
11411,colony-21871,14,5,0.971,5
11412,colony-21872,14,8,1.0,8
11413,colony-21873,14,5,1.0,5
11414,colony-21875,14,8,1.0,8
11415,colony-21877,14,5,0.998,5
11416,colony-21878,14,5,0.793,5
11417,colony-21881,14,5,1.0,5
11418,colony-21882,14,5,0.999,5
11419,colony-21883,14,5,0.905,5
11420,colony-21884,14,4,0.984,4
11421,colony-21886,14,5,0.776,5
11422,colony-21888,14,3,0.918,3
11423,colony-21891,14,8,0.81,8
11424,colony-21892,14,6,0.932,6
11425,colony-21896,14,5,0.998,5
11426,colony-21899,14,0,0.999,0
11427,colony-21901,14,5,1.0,5
11428,colony-21904,14,0,0.998,0
11429,colony-21917,14,0,0.973,0
11430,colony-21919,14,5,0.973,5
11431,colony-21920,14,0,0.987,0
11432,colony-21924,14,5,1.0,5
11433,colony-21930,14,2,1.0,2
11434,colony-21933,14,5,0.999,5
11435,colony-21934,14,0,0.958,0
11436,colony-21935,14,5,0.992,5
11437,colony-21940,14,5,0.999,5
11438,colony-21942,14,0,0.994,8
11439,colony-21946,14,0,1.0,0
11440,colony-21948,14,5,0.947,5
11441,colony-21949,14,5,0.99,5
11442,colony-21950,14,0,0.998,0
11443,colony-21952,14,8,1.0,8
11444,colony-21965,14,6,1.0,6
11445,colony-21970,14,2,0.192,5
11446,colony-21971,14,0,1.0,0
11447,colony-21974,14,1,0.999,1
11448,colony-21978,14,8,1.0,8
11449,colony-21992,14,5,0.992,5
11450,colony-21998,14,5,1.0,5
11451,colony-21999,14,8,1.0,8
11452,colony-22000,14,5,0.779,5
11453,colony-22004,14,6,1.0,6
11454,colony-22005,14,5,0.633,5
11455,colony-22010,14,0,1.0,0
11456,colony-22012,14,5,0.997,5
11457,colony-22014,14,5,1.0,5
11458,colony-22015,14,3,1.0,3
11459,colony-22017,14,5,0.948,5
11460,colony-22020,14,5,1.0,5
11461,colony-22021,14,0,0.992,0
11462,colony-22024,14,5,1.0,5
11463,colony-22025,14,5,0.999,5
11464,colony-22027,14,3,1.0,3
11465,colony-22033,14,1,1.0,1
11466,colony-22035,14,0,1.0,0
11467,colony-22036,14,5,0.987,5
11468,colony-22038,14,8,1.0,8
11469,colony-22042,14,5,1.0,5
11470,colony-22043,14,5,1.0,5
11471,colony-22045,14,8,1.0,8
11472,colony-22047,14,0,0.986,0
11473,colony-22048,14,0,0.878,0
11474,colony-22052,14,6,0.997,6
11475,colony-22053,14,0,1.0,0
11476,colony-22054,14,0,1.0,0
11477,colony-22060,14,5,0.999,5
11478,colony-22061,14,0,0.997,0
11479,colony-22062,14,1,0.972,1
11480,colony-22064,14,6,1.0,6
11481,colony-22065,14,5,1.0,5
11482,colony-22066,14,5,1.0,5
11483,colony-22069,14,7,0.996,7
11484,colony-22070,14,0,0.767,0
11485,colony-22074,14,0,0.31,0
11486,colony-22075,14,8,1.0,8
11487,colony-22078,14,6,0.977,6
11488,colony-22079,14,0,0.989,0
11489,colony-22081,14,1,0.997,1
11490,colony-22082,14,0,1.0,0
11491,colony-22083,14,6,0.998,6
11492,colony-22085,14,6,0.999,6
11493,colony-22086,14,8,1.0,8
11494,colony-22088,14,3,0.925,3
11495,colony-22089,14,8,1.0,8
11496,colony-22090,14,7,0.441,0
11497,colony-22091,14,7,1.0,7
11498,colony-22092,14,6,1.0,6
11499,colony-22093,14,8,1.0,8
11500,colony-22095,14,6,0.999,6
11501,colony-22096,14,8,1.0,8
11502,colony-22098,14,0,0.979,0
11503,colony-22099,14,0,0.947,0
11504,colony-22100,14,5,1.0,5
11505,colony-22103,14,7,0.999,0
11506,colony-22104,14,6,1.0,6
11507,colony-22105,14,5,1.0,5
11508,colony-22107,14,8,1.0,8
11509,colony-22108,14,5,1.0,5
11510,colony-22109,14,0,0.994,0
11511,colony-22110,14,6,0.891,6
11512,colony-22111,14,8,0.933,8
11513,colony-22112,14,0,0.985,0
11514,colony-22113,14,1,0.98,1
11515,colony-22114,14,5,1.0,5
11516,colony-22115,14,0,1.0,0
11517,colony-22116,14,0,0.999,0
11518,colony-22117,14,5,0.995,5
11519,colony-22119,14,1,0.995,1
11520,colony-22122,14,1,0.999,1
11521,colony-22130,14,3,0.372,3
11522,colony-22131,14,5,1.0,5
11523,colony-22137,14,6,0.979,6
11524,colony-22138,14,0,0.998,0
11525,colony-22139,14,5,1.0,5
11526,colony-22140,14,5,1.0,5
11527,colony-22141,14,5,1.0,5
11528,colony-22142,14,8,1.0,8
11529,colony-22152,14,8,0.999,8
11530,colony-22155,14,8,1.0,8
11531,colony-22156,14,6,0.998,6
11532,colony-22157,14,8,1.0,8
11533,colony-22161,14,6,0.999,6
11534,colony-22162,14,5,0.893,5
11535,colony-22174,14,6,1.0,6
11536,colony-22177,14,8,1.0,8
11537,colony-22178,14,5,0.998,5
11538,colony-22182,14,5,1.0,5
11539,colony-22187,14,1,0.998,1
11540,colony-22189,14,5,0.534,5
11541,colony-22191,14,6,1.0,6
11542,colony-22192,14,8,1.0,8
11543,colony-22197,14,6,0.992,6
11544,colony-22198,14,6,1.0,6
11545,colony-22199,14,6,1.0,6
11546,colony-22202,14,0,1.0,0
11547,colony-22204,14,0,1.0,0
11548,colony-22205,14,6,0.991,6
11549,colony-22206,14,2,0.999,2
11550,colony-22207,14,6,1.0,6
11551,colony-22208,14,8,0.994,8
11552,colony-22209,14,5,0.977,5
11553,colony-22210,14,5,1.0,5
11554,colony-22211,14,6,1.0,6
11555,colony-22213,14,5,1.0,5
11556,colony-22214,14,0,0.753,0
11557,colony-22215,14,0,1.0,0
11558,colony-22217,14,8,1.0,8
11559,colony-22218,14,1,1.0,1
11560,colony-22219,14,0,0.536,0
11561,colony-22220,14,8,0.957,8
11562,colony-22221,14,5,1.0,5
11563,colony-22222,14,5,1.0,5
11564,colony-22223,14,5,0.966,5
11565,colony-22224,14,6,1.0,6
11566,colony-22227,14,8,0.987,8
11567,colony-22228,14,0,0.993,0
11568,colony-22230,14,0,0.955,0
11569,colony-22231,14,6,1.0,6
11570,colony-22232,14,6,0.998,6
11571,colony-22233,14,0,0.928,0
11572,colony-22235,14,5,1.0,5
11573,colony-22236,14,5,0.475,5
11574,colony-22237,14,0,1.0,0
11575,colony-22238,14,6,0.999,6
11576,colony-22239,14,0,0.99,0
11577,colony-22240,14,0,1.0,0
11578,colony-22241,14,6,1.0,6
11579,colony-22242,14,6,1.0,6
11580,colony-22245,14,6,0.999,6
11581,colony-22246,14,5,0.904,5
11582,colony-22247,14,6,0.999,6
11583,colony-22248,14,8,1.0,8
11584,colony-22249,14,1,0.99,1
11585,colony-22251,14,6,0.998,6
11586,colony-22256,14,1,0.988,1
11587,colony-22257,14,8,0.999,8
11588,colony-22259,14,8,0.992,8
11589,colony-22273,14,1,0.931,1
11590,colony-22279,14,2,1.0,2
11591,colony-22285,14,8,0.999,8
11592,colony-22286,14,1,0.967,1
11593,colony-22287,14,1,0.999,1
11594,colony-22288,14,5,0.999,5
11595,colony-22290,14,1,1.0,1
11596,colony-22291,14,5,0.986,5
11597,colony-22292,14,5,1.0,5
11598,colony-22293,14,2,1.0,2
11599,colony-22295,14,5,0.993,5
11600,colony-22296,14,1,1.0,1
11601,colony-22299,14,0,1.0,0
11602,colony-22300,14,8,0.965,8
11603,colony-22302,14,5,0.99,5
11604,colony-22303,14,0,0.993,0
11605,colony-22304,14,5,0.994,5
11606,colony-22305,14,0,1.0,0
11607,colony-22306,14,5,1.0,5
11608,colony-22307,14,5,0.83,0
11609,colony-22309,14,5,1.0,5
11610,colony-22310,14,6,1.0,6
11611,colony-22312,14,6,1.0,6
11612,colony-22313,14,0,1.0,0
11613,colony-22316,14,1,0.991,1
11614,colony-22319,14,0,0.984,0
11615,colony-22320,14,5,1.0,5
11616,colony-22321,14,5,0.98,5
11617,colony-22322,14,6,1.0,6
11618,colony-22323,14,1,0.996,1
11619,colony-22324,14,1,0.996,1
11620,colony-22325,14,1,0.561,1
11621,colony-22326,14,1,0.998,1
11622,colony-22327,14,1,0.965,1
11623,colony-22329,14,5,0.999,5
11624,colony-22332,14,1,0.978,1
11625,colony-22333,14,5,1.0,5
11626,colony-22334,14,1,0.97,1
11627,colony-22336,14,5,1.0,5
11628,colony-22337,14,1,0.969,1
11629,colony-22338,14,5,0.546,0
11630,colony-22340,14,5,1.0,5
11631,colony-22341,14,5,1.0,5
11632,colony-22343,14,3,0.845,3
11633,colony-22345,14,5,0.991,5
11634,colony-22346,14,3,0.989,3
11635,colony-22347,14,3,1.0,3
11636,colony-22351,14,8,0.999,8
11637,colony-22352,14,0,0.995,0
11638,colony-22353,14,5,0.999,5
11639,colony-22355,14,6,1.0,6
11640,colony-22356,14,1,1.0,1
11641,colony-22359,14,1,0.989,1
11642,colony-22363,14,5,1.0,5
11643,colony-22364,14,8,1.0,8
11644,colony-22367,14,5,0.982,5
11645,colony-22368,14,5,1.0,5
11646,colony-22371,14,5,1.0,5
11647,colony-22375,14,2,0.997,2
11648,colony-22380,14,2,0.991,2
11649,colony-22381,14,0,0.817,0
11650,colony-22384,14,5,1.0,5
11651,colony-22387,14,5,0.926,5
11652,colony-22389,14,5,0.971,5
11653,colony-22424,14,2,1.0,2
11654,colony-22432,14,8,0.709,8
11655,colony-22434,14,3,0.999,3
11656,colony-22438,14,2,0.982,2
11657,colony-22440,14,2,0.999,2
11658,colony-22442,14,5,0.993,5
11659,colony-22449,14,2,0.995,2
11660,colony-22450,14,5,0.998,5
11661,colony-22453,14,5,1.0,5
11662,colony-22461,14,1,0.916,1
11663,colony-22462,14,1,0.989,1
11664,colony-22467,14,7,1.0,7
11665,colony-22474,14,5,1.0,5
11666,colony-22480,14,2,1.0,2
11667,colony-22484,14,1,0.999,1
11668,colony-22489,14,3,0.996,3
11669,colony-22490,14,5,1.0,5
11670,colony-22494,14,1,0.474,1
11671,colony-22497,14,1,0.915,1
11672,colony-22501,14,3,1.0,3
11673,colony-22504,14,1,0.94,1
11674,colony-21229,17,8,0.999,8
11675,colony-21230,17,8,0.95,8
11676,colony-21241,17,8,0.978,8
11677,colony-21243,17,8,0.996,8
11678,colony-21244,17,1,0.942,8
11679,colony-21247,17,8,1.0,8
11680,colony-21248,17,1,0.981,8
11681,colony-21249,17,8,0.99,8
11682,colony-21250,17,8,0.999,8
11683,colony-21253,17,1,0.997,8
11684,colony-21255,17,8,1.0,8
11685,colony-21256,17,8,1.0,8
11686,colony-21258,17,8,1.0,8
11687,colony-21261,17,1,0.996,8
11688,colony-21262,17,8,0.997,8
11689,colony-21263,17,8,1.0,8
11690,colony-21266,17,8,1.0,8
11691,colony-21268,17,0,0.818,8
11692,colony-21269,17,8,0.982,8
11693,colony-21270,17,8,0.998,8
11694,colony-21271,17,8,1.0,8
11695,colony-21272,17,8,0.989,8
11696,colony-21274,17,8,1.0,8
11697,colony-21275,17,6,0.731,8
11698,colony-21276,17,8,1.0,8
11699,colony-21277,17,8,1.0,8
11700,colony-21281,17,8,0.995,8
11701,colony-21283,17,8,0.998,8
11702,colony-21284,17,1,0.419,0
11703,colony-21285,17,3,1.0,3
11704,colony-21286,17,8,0.991,8
11705,colony-21287,17,3,1.0,3
11706,colony-21289,17,8,1.0,8
11707,colony-21290,17,8,1.0,8
11708,colony-21293,17,8,1.0,8
11709,colony-21295,17,6,1.0,8
11710,colony-21303,17,8,1.0,8
11711,colony-21304,17,3,1.0,3
11712,colony-21309,17,8,0.999,8
11713,colony-21311,17,8,0.94,8
11714,colony-21322,17,8,1.0,8
11715,colony-21325,17,8,0.996,8
11716,colony-21329,17,8,0.918,8
11717,colony-21332,17,3,0.961,3
11718,colony-21338,17,8,0.709,8
11719,colony-21339,17,8,0.958,8
11720,colony-21341,17,0,0.877,8
11721,colony-21344,17,8,1.0,8
11722,colony-21345,17,8,0.997,8
11723,colony-21347,17,3,1.0,3
11724,colony-21348,17,8,1.0,8
11725,colony-21349,17,6,1.0,6
11726,colony-21350,17,8,1.0,8
11727,colony-21352,17,6,0.999,8
11728,colony-21353,17,8,1.0,8
11729,colony-21354,17,8,0.996,8
11730,colony-21357,17,8,0.881,8
11731,colony-21358,17,8,0.95,8
11732,colony-21359,17,3,1.0,3
11733,colony-21361,17,8,1.0,8
11734,colony-21362,17,8,1.0,8
11735,colony-21363,17,8,1.0,8
11736,colony-21364,17,8,0.991,8
11737,colony-21367,17,3,1.0,3
11738,colony-21369,17,8,1.0,8
11739,colony-21372,17,8,1.0,8
11740,colony-21375,17,8,1.0,8
11741,colony-21376,17,8,1.0,8
11742,colony-21377,17,8,1.0,8
11743,colony-21378,17,3,0.999,3
11744,colony-21380,17,3,1.0,3
11745,colony-21382,17,8,1.0,8
11746,colony-21387,17,8,1.0,8
11747,colony-21392,17,8,1.0,8
11748,colony-21394,17,8,1.0,8
11749,colony-21396,17,1,0.806,8
11750,colony-21400,17,8,0.499,8
11751,colony-21401,17,8,1.0,8
11752,colony-21402,17,8,1.0,8
11753,colony-21404,17,8,1.0,8
11754,colony-21412,17,8,0.994,8
11755,colony-21414,17,8,1.0,8
11756,colony-21417,17,8,0.999,8
11757,colony-21419,17,8,1.0,8
11758,colony-21420,17,8,0.955,8
11759,colony-21421,17,8,1.0,8
11760,colony-21422,17,8,0.999,8
11761,colony-21424,17,3,0.991,3
11762,colony-21425,17,8,0.999,8
11763,colony-21427,17,8,1.0,8
11764,colony-21430,17,8,1.0,8
11765,colony-21431,17,8,0.994,8
11766,colony-21433,17,8,0.999,8
11767,colony-21437,17,8,0.91,8
11768,colony-21441,17,8,0.999,8
11769,colony-21445,17,8,0.998,8
11770,colony-21447,17,3,1.0,3
11771,colony-21449,17,3,1.0,3
11772,colony-21451,17,8,1.0,8
11773,colony-21452,17,8,1.0,8
11774,colony-21453,17,8,1.0,8
11775,colony-21455,17,8,0.992,8
11776,colony-21470,17,3,0.994,3
11777,colony-21471,17,3,0.996,3
11778,colony-21472,17,3,1.0,3
11779,colony-21474,17,8,0.996,8
11780,colony-21480,17,8,0.936,8
11781,colony-21483,17,3,0.857,3
11782,colony-21484,17,8,1.0,8
11783,colony-21488,17,8,0.996,8
11784,colony-21491,17,8,1.0,8
11785,colony-21492,17,1,0.586,8
11786,colony-21493,17,8,0.999,8
11787,colony-21498,17,8,1.0,8
11788,colony-21503,17,8,1.0,8
11789,colony-21505,17,8,1.0,8
11790,colony-21506,17,8,1.0,8
11791,colony-21509,17,8,1.0,8
11792,colony-21510,17,8,0.998,8
11793,colony-21511,17,8,1.0,8
11794,colony-21512,17,8,0.984,8
11795,colony-21514,17,8,1.0,8
11796,colony-21516,17,8,1.0,8
11797,colony-21518,17,8,0.999,8
11798,colony-21519,17,8,1.0,8
11799,colony-21520,17,8,1.0,8
11800,colony-21522,17,8,1.0,8
11801,colony-21523,17,8,0.999,8
11802,colony-21527,17,8,1.0,8
11803,colony-21530,17,8,1.0,8
11804,colony-21531,17,8,1.0,8
11805,colony-21532,17,8,1.0,8
11806,colony-21537,17,8,0.993,8
11807,colony-21538,17,8,0.996,8
11808,colony-21540,17,8,0.998,8
11809,colony-21541,17,8,0.977,8
11810,colony-21545,17,3,0.994,3
11811,colony-21550,17,8,0.913,8
11812,colony-21551,17,8,0.983,8
11813,colony-21553,17,8,0.938,8
11814,colony-21559,17,3,1.0,3
11815,colony-21560,17,8,1.0,8
11816,colony-21561,17,8,0.999,8
11817,colony-21563,17,8,0.965,8
11818,colony-21564,17,8,1.0,8
11819,colony-21565,17,8,1.0,8
11820,colony-21566,17,8,0.993,8
11821,colony-21567,17,8,1.0,8
11822,colony-21569,17,8,1.0,8
11823,colony-21571,17,8,1.0,8
11824,colony-21572,17,8,1.0,8
11825,colony-21573,17,8,1.0,8
11826,colony-21574,17,1,0.375,8
11827,colony-21575,17,8,1.0,8
11828,colony-21576,17,8,1.0,8
11829,colony-21578,17,8,1.0,8
11830,colony-21580,17,8,0.706,8
11831,colony-21581,17,8,0.999,8
11832,colony-21582,17,8,1.0,8
11833,colony-21583,17,8,1.0,8
11834,colony-21584,17,8,0.996,8
11835,colony-21585,17,8,1.0,8
11836,colony-21586,17,8,0.787,8
11837,colony-21587,17,3,0.999,3
11838,colony-21588,17,3,1.0,3
11839,colony-21589,17,3,0.978,3
11840,colony-21596,17,8,1.0,8
11841,colony-21597,17,3,1.0,3
11842,colony-21598,17,8,0.977,8
11843,colony-21599,17,8,1.0,8
11844,colony-21604,17,8,1.0,8
11845,colony-21608,17,3,0.765,8
11846,colony-21609,17,8,1.0,8
11847,colony-21613,17,8,1.0,8
11848,colony-21614,17,8,0.964,8
11849,colony-21615,17,3,0.997,3
11850,colony-21618,17,8,1.0,8
11851,colony-21619,17,3,0.984,3
11852,colony-21620,17,8,1.0,8
11853,colony-21621,17,8,1.0,8
11854,colony-21622,17,8,0.998,8
11855,colony-21623,17,8,0.985,8
11856,colony-21624,17,8,0.998,8
11857,colony-21626,17,8,1.0,8
11858,colony-21627,17,3,1.0,3
11859,colony-21630,17,6,0.997,8
11860,colony-21631,17,3,1.0,3
11861,colony-21632,17,3,0.99,3
11862,colony-21636,17,8,1.0,8
11863,colony-21637,17,8,1.0,8
11864,colony-21639,17,8,0.995,8
11865,colony-21640,17,8,1.0,8
11866,colony-21641,17,8,0.749,8
11867,colony-21643,17,8,1.0,8
11868,colony-21646,17,3,0.998,3
11869,colony-21648,17,3,0.995,3
11870,colony-21650,17,8,1.0,8
11871,colony-21654,17,8,0.9,8
11872,colony-21657,17,8,0.997,8
11873,colony-21659,17,8,0.999,8
11874,colony-21666,17,8,0.967,8
11875,colony-21672,17,0,0.869,8
11876,colony-21678,17,8,0.381,8
11877,colony-21680,17,3,0.995,3
11878,colony-21683,17,3,1.0,3
11879,colony-21684,17,3,0.637,3
11880,colony-21687,17,3,0.99,3
11881,colony-21691,17,3,0.994,3
11882,colony-21700,17,8,0.998,8
11883,colony-21705,17,8,0.999,8
11884,colony-21707,17,8,0.999,8
11885,colony-21711,17,8,0.963,8
11886,colony-21717,17,6,0.999,8
11887,colony-21718,17,8,1.0,8
11888,colony-21723,17,8,1.0,8
11889,colony-21725,17,8,0.977,8
11890,colony-21729,17,1,0.909,8
11891,colony-21734,17,3,0.998,3
11892,colony-21739,17,3,0.976,3
11893,colony-21740,17,8,1.0,8
11894,colony-21743,17,3,1.0,3
11895,colony-21744,17,8,1.0,8
11896,colony-21746,17,3,0.983,3
11897,colony-21749,17,3,0.999,3
11898,colony-21750,17,3,0.998,3
11899,colony-21753,17,3,0.995,3
11900,colony-21754,17,3,1.0,3
11901,colony-21756,17,8,1.0,8
11902,colony-21757,17,8,0.976,8
11903,colony-21761,17,8,1.0,8
11904,colony-21763,17,8,0.998,8
11905,colony-21764,17,8,0.999,8
11906,colony-21769,17,8,0.909,8
11907,colony-21772,17,3,1.0,3
11908,colony-21773,17,8,1.0,8
11909,colony-21776,17,3,1.0,3
11910,colony-21781,17,8,1.0,8
11911,colony-21783,17,8,0.999,8
11912,colony-21785,17,3,1.0,3
11913,colony-21788,17,8,1.0,8
11914,colony-21790,17,1,0.999,1
11915,colony-21792,17,8,0.844,8
11916,colony-21795,17,8,1.0,8
11917,colony-21796,17,8,1.0,8
11918,colony-21797,17,8,0.998,8
11919,colony-21798,17,3,1.0,3
11920,colony-21799,17,8,1.0,8
11921,colony-21800,17,8,0.999,8
11922,colony-21801,17,3,0.96,6
11923,colony-21803,17,8,1.0,8
11924,colony-21805,17,8,0.965,8
11925,colony-21806,17,8,1.0,8
11926,colony-21807,17,8,1.0,8
11927,colony-21810,17,8,0.986,8
11928,colony-21812,17,3,1.0,3
11929,colony-21814,17,3,1.0,3
11930,colony-21818,17,8,1.0,8
11931,colony-21819,17,8,0.999,8
11932,colony-21820,17,8,0.974,8
11933,colony-21821,17,8,1.0,8
11934,colony-21826,17,8,1.0,8
11935,colony-21827,17,3,0.987,3
11936,colony-21829,17,8,1.0,8
11937,colony-21831,17,3,1.0,3
11938,colony-21832,17,8,1.0,8
11939,colony-21835,17,8,1.0,8
11940,colony-21836,17,8,1.0,8
11941,colony-21837,17,3,1.0,3
11942,colony-21841,17,8,1.0,8
11943,colony-21848,17,3,1.0,3
11944,colony-21849,17,8,1.0,8
11945,colony-21850,17,8,1.0,8
11946,colony-21851,17,6,0.948,0
11947,colony-21853,17,8,1.0,8
11948,colony-21854,17,8,1.0,8
11949,colony-21856,17,8,1.0,8
11950,colony-21857,17,8,1.0,8
11951,colony-21859,17,8,1.0,8
11952,colony-21861,17,8,0.999,8
11953,colony-21862,17,8,0.998,8
11954,colony-21863,17,3,1.0,3
11955,colony-21866,17,8,0.986,8
11956,colony-21867,17,3,0.999,3
11957,colony-21868,17,8,0.992,8
11958,colony-21872,17,8,1.0,8
11959,colony-21873,17,3,0.922,3
11960,colony-21875,17,8,1.0,8
11961,colony-21877,17,8,1.0,8
11962,colony-21878,17,3,0.995,3
11963,colony-21881,17,3,1.0,3
11964,colony-21883,17,8,0.999,8
11965,colony-21884,17,8,1.0,8
11966,colony-21886,17,3,0.998,3
11967,colony-21887,17,8,1.0,8
11968,colony-21888,17,8,1.0,8
11969,colony-21891,17,8,1.0,8
11970,colony-21892,17,8,0.996,8
11971,colony-21896,17,3,1.0,3
11972,colony-21899,17,8,1.0,8
11973,colony-21901,17,3,0.937,3
11974,colony-21904,17,8,1.0,8
11975,colony-21917,17,1,0.999,1
11976,colony-21920,17,8,1.0,8
11977,colony-21924,17,3,0.763,3
11978,colony-21928,17,8,1.0,8
11979,colony-21930,17,8,1.0,8
11980,colony-21933,17,8,1.0,8
11981,colony-21936,17,3,0.941,3
11982,colony-21938,17,8,1.0,8
11983,colony-21940,17,3,0.999,3
11984,colony-21946,17,8,1.0,8
11985,colony-21948,17,8,0.992,8
11986,colony-21950,17,8,0.999,8
11987,colony-21954,17,8,0.999,8
11988,colony-21965,17,8,1.0,8
11989,colony-21970,17,3,0.962,3
11990,colony-21971,17,8,1.0,8
11991,colony-21978,17,8,1.0,8
11992,colony-21989,17,5,0.555,8
11993,colony-21995,17,3,0.322,3
11994,colony-21998,17,3,0.483,3
11995,colony-21999,17,8,1.0,8
11996,colony-22000,17,3,0.996,3
11997,colony-22001,17,6,1.0,6
11998,colony-22004,17,6,0.999,8
11999,colony-22010,17,8,1.0,8
12000,colony-22013,17,1,0.947,8
12001,colony-22016,17,8,0.995,8
12002,colony-22017,17,3,1.0,3
12003,colony-22020,17,0,0.893,3
12004,colony-22021,17,8,0.988,8
12005,colony-22024,17,3,1.0,3
12006,colony-22025,17,8,1.0,8
